"Var2","C","K_s","A","Y","L_s","I","Case"
"14",0.0123955024471449,0.0164828267916476,0.00718678916591302,0.0127817586322193,-0.000350721912318733,0.0140679519085081,"sd_epsilon_A = 1.4"
"15",0.0122398065836793,0.0162534750825876,0.00682744970761737,0.0123369201484108,-0.000399259901589801,0.0126602983073136,"sd_epsilon_A = 1.4"
"16",0.0120360922595189,0.0159626996246144,0.0064860772222365,0.0118908521248891,-0.000436832886172768,0.0114072174497004,"sd_epsilon_A = 1.4"
"17",0.0117933278368698,0.0156224075513494,0.00616177336112467,0.0114463997693736,-0.000465105323283616,0.0102911650701974,"sd_epsilon_A = 1.4"
"18",0.0115192871277148,0.0152428573885667,0.00585368469306843,0.0110059456625282,-0.000485510266599398,0.00929657150497082,"sd_epsilon_A = 1.4"
"19",0.011220688750873,0.0148328637079078,0.00556100045841501,0.0105714678956972,-0.000499280997695519,0.00840962937758398,"sd_epsilon_A = 1.4"
"20",0.0109033210443352,0.0143999779945191,0.00528295043549425,0.0101445918421827,-0.000507478293652044,0.00761810181809653,"sd_epsilon_A = 1.4"
"21",0.0105721537410327,0.0139506482982903,0.00501880291371954,0.00972663614674091,-0.00051101394594364,0.00691114972403902,"sd_epsilon_A = 1.4"
"22",0.0102314375761906,0.0134903599942573,0.00476786276803356,0.00931865348549166,-0.000510671056545875,0.00627917656440679,"sd_epsilon_A = 1.4"
"23",0.00988479293919389,0.0130237597499818,0.00452946962963188,0.00892146661256186,-0.000507121561352974,0.00571368925633135,"sd_epsilon_A = 1.4"
"24",0.00953528861803836,0.0125547645868452,0.00430299614815028,0.00853570017228078,-0.000500941366446609,0.00520717369770466,"sd_epsilon_A = 1.4"
"25",0.00918551161412425,0.012086657728201,0.00408784634074277,0.0081618087179369,-0.000492623427748336,0.004752983609442,"sd_epsilon_A = 1.4"
"26",0.00883762893253118,0.011622172749825,0.00388345402370563,0.00780010134093181,-0.000482589057671118,0.00434524142193351,"sd_epsilon_A = 1.4"
"27",0.00849344218027965,0.0111635673864417,0.00368928132252034,0.0074507632782942,-0.000471197702329258,0.00397875002677027,"sd_epsilon_A = 1.4"
"28",0.00815443573408863,0.0107126882014641,0.00350481725639432,0.00711387483239223,-0.000458755398634849,0.00364891430348148,"sd_epsilon_A = 1.4"
"29",0.00782181917092664,0.0102710271945274,0.00332957639357461,0.00678942790458634,-0.000445522091328049,0.0033516714191855,"sd_epsilon_A = 1.4"
"30",0.0074965645899829,0.00983977130194903,0.00316309757389587,0.00647734041465188,-0.000431717964919135,0.00308342898488724,"sd_epsilon_A = 1.4"
"31",0.00717943939401842,0.00941984563789435,0.00300494269520108,0.00617746885013386,-0.000417528924037374,0.00284101023437069,"sd_epsilon_A = 1.4"
"32",0.00687103504163802,0.00901195122778508,0.00285469556044102,0.00588961916436831,-0.000403111337256115,0.00262160546940627,"sd_epsilon_A = 1.4"
"33",0.00657179222992781,0.00861659789938716,0.00271196078241897,0.00561355621865982,-0.000388596143646544,0.00242272908781957,"sd_epsilon_A = 1.4"
"34",0.00628202291908844,0.00823413292014035,0.00257636274329802,0.00534901194295475,-0.000374092407723791,0.00224218157860672,"sd_epsilon_A = 1.4"
"35",0.00600192956703361,0.00786476590077235,0.00244754460613312,0.00509569237018169,-0.000359690396765181,0.00207801593067347,"sd_epsilon_A = 1.4"
"36",0.00573162190223134,0.00750859042426574,0.00232516737582646,0.00485328368212117,-0.00034546424442668,0.00192850795899541,"sd_epsilon_A = 1.4"
"37",0.00547113152711883,0.00716560280506297,0.00220890900703514,0.00462145738908267,-0.000331474255925992,0.00179213010421939,"sd_epsilon_A = 1.4"
"38",0.00522042461197734,0.00683571833531024,0.00209846355668338,0.00439987475167621,-0.000317768902600183,0.00166752830918396,"sd_epsilon_A = 1.4"
"39",0.00497941290995483,0.00651878533232017,0.00199354037884921,0.00418819054043517,-0.000304386547212032,0.00155350161880895,"sd_epsilon_A = 1.4"
"40",0.00474796329771698,0.00621459726369632,0.00189386335990675,0.00398605621785008,-0.00029135693582771,0.00144898418858917,"sd_epsilon_A = 1.4"
"1",0.00279632231032037,0.0038414624792668,0.015,0.0169370867784479,0.00298013350583217,0.0640243746544463,"sd_epsilon_A = 1.5"
"2",0.00514338099520843,0.0070382811502413,0.01425,0.0171479145381725,0.00238985026273287,0.0571217736621748,"sd_epsilon_A = 1.5"
"3",0.00709502569339893,0.00967419571238942,0.0135375,0.0172280994733285,0.00188800164783529,0.0509701905193762,"sd_epsilon_A = 1.5"
"4",0.00869981324286021,0.0118232438335345,0.012860625,0.0171969788657209,0.00146213133343517,0.0454916643981403,"sd_epsilon_A = 1.5"
"5",0.0100013579299339,0.0135507679000972,0.01221759375,0.0170717234217011,0.00110152973893804,0.0406153116095787,"sd_epsilon_A = 1.5"
"6",0.0110386967919583,0.014914336611573,0.0116067140625,0.0168675229365438,0.000796984783617599,0.03627691309136,"sd_epsilon_A = 1.5"
"7",0.0118466573392864,0.0159645845339805,0.011026378359375,0.0165977661417776,0.000540569182597292,0.0324184686516979,"sd_epsilon_A = 1.5"
"8",0.0124562185884867,0.0167459737066902,0.0104750594414062,0.0162742122211529,0.000325458758743268,0.0289877374124747,"sd_epsilon_A = 1.5"
"9",0.0128948590322778,0.0172974820067007,0.00995130646933589,0.0159071523853054,0.000145777106077053,0.0259377787068646,"sd_epsilon_A = 1.5"
"10",0.0131868872757726,0.0176532233050003,0.00945374114586909,0.015505560579801,-3.53733553740133e-06,0.0232265036450268,"sd_epsilon_A = 1.5"
"11",0.0133537526735463,0.0178430045726423,0.00898105408857563,0.0150772329128609,-0.000126845126399262,0.0208162444323668,"sd_epsilon_A = 1.5"
"12",0.0134143345128652,0.017892825065542,0.00853200138414685,0.0146289157650566,-0.000227903414182863,0.0186733461209707,"sd_epsilon_A = 1.5"
"13",0.0133852091892829,0.0178253225803234,0.0081054013149395,0.0141664228135321,-0.00030994965240041,0.0167677836452318,"sd_epsilon_A = 1.5"
"14",0.0132808954790838,0.0176601715624796,0.00770013124919252,0.0136947413916636,-0.000375773477484356,0.0150728056162587,"sd_epsilon_A = 1.5"
"15",0.0131140784825135,0.0174144375884867,0.00731512468673289,0.0132181287304402,-0.000427778465989072,0.0135646053292646,"sd_epsilon_A = 1.5"
"16",0.0128958131351988,0.017102892454944,0.00694936845239624,0.0127401987052383,-0.00046803523518511,0.0122220186961076,"sd_epsilon_A = 1.5"
"17",0.0126357083966463,0.0167382938050172,0.00660190002977643,0.0122639997529003,-0.000498327132089589,0.0110262482894972,"sd_epsilon_A = 1.5"
"18",0.012342093351123,0.0163316329163215,0.0062718050282876,0.0117920846384231,-0.000520189571356498,0.00996061232675444,"sd_epsilon_A = 1.5"
"19",0.0120221665187925,0.0158923539727583,0.00595821477687322,0.0113265727453899,-0.000534943926102341,0.00901031719026854,"sd_epsilon_A = 1.5"
"20",0.0116821296903591,0.0154285478512705,0.00566030403802956,0.0108692055451958,-0.000543726743198618,0.00816225194796056,"sd_epsilon_A = 1.5"
"21",0.0113273075796779,0.0149471231767396,0.00537728883612807,0.0104213958715081,-0.000547514942082471,0.00740480327575609,"sd_epsilon_A = 1.5"
"22",0.0109622545459185,0.0144539571367043,0.00510842439432167,0.0099842715915982,-0.000547147560584866,0.00672768917615013,"sd_epsilon_A = 1.5"
"23",0.0105908495777077,0.0139540283035519,0.00485300317460558,0.00955871422774485,-0.000543344530021044,0.00612180991749788,"sd_epsilon_A = 1.5"
"24",0.010216380662184,0.0134515334859056,0.0046103530158753,0.0091453930417294,-0.000536722892621366,0.00557911467611213,"sd_epsilon_A = 1.5"
"25",0.0098416195865617,0.0129499904230725,0.00437983536508153,0.00874479505493239,-0.000527810815444645,0.00509248243868785,"sd_epsilon_A = 1.5"
"26",0.00946888814199769,0.0124523279462411,0.00416084359682745,0.00835725143671266,-0.000517059704647625,0.00465561580921447,"sd_epsilon_A = 1.5"
"27",0.0091001166217282,0.0119609650569019,0.00395280141698608,0.00798296065531521,-0.000504854681067062,0.00426294645725386,"sd_epsilon_A = 1.5"
"28",0.00873689542938067,0.0114778802158544,0.00375516134613677,0.00762200874899167,-0.00049152364139448,0.00390955103944444,"sd_epsilon_A = 1.5"
"29",0.00838052054027854,0.0110046719941365,0.00356740327882993,0.00727438704062822,-0.000477345097851481,0.00359107652055589,"sd_epsilon_A = 1.5"
"30",0.00803203348926739,0.0105426121092311,0.00338903311488844,0.00694000758712701,-0.000462554962413359,0.00330367391237918,"sd_epsilon_A = 1.5"
"31",0.00769225649359116,0.0100926917548868,0.00321958145914401,0.00661871662514342,-0.000447352418611472,0.00304393953682574,"sd_epsilon_A = 1.5"
"32",0.00736182325889788,0.00965566202976972,0.00305860238618681,0.00631030624753747,-0.00043190500420298,0.00280886300293529,"sd_epsilon_A = 1.5"
"33",0.00704120596063694,0.00923206917791481,0.00290567226687747,0.00601452451999267,-0.000416353011049869,0.00259578116552096,"sd_epsilon_A = 1.5"
"34",0.00673073884188047,0.00882228527157894,0.00276038865353359,0.00573108422459437,-0.000400813293989776,0.00240233740565006,"sd_epsilon_A = 1.5"
"35",0.00643063882182173,0.00842653489368465,0.00262236922085691,0.00545967039662324,-0.000385382567962694,0.00222644564000729,"sd_epsilon_A = 1.5"
"36",0.00614102346667643,0.00804491831171329,0.00249125075981406,0.00519994680227268,-0.000370140261885728,0.00206625852749508,"sd_epsilon_A = 1.5"
"37",0.00586192663619874,0.00767743157685318,0.00236668822182336,0.00495156148830286,-0.000355150988492134,0.00192013939737792,"sd_epsilon_A = 1.5"
"38",0.00559331208426144,0.00732398393068954,0.00224835381073219,0.00471415151965308,-0.000340466681357338,0.00178663747412567,"sd_epsilon_A = 1.5"
"39",0.00533508526066589,0.00698441285605733,0.00213593612019558,0.0044873470076091,-0.000326128443441463,0.00166446602015245,"sd_epsilon_A = 1.5"
"40",0.00508710353326819,0.00665849706824606,0.0020291393141858,0.00427077451912509,-0.000312168145529689,0.00155248305920268,"sd_epsilon_A = 1.5"
