"Var2","C","C_1","C_2","L_s","L_1_s","L_2_s","K_s","K_1_s","I","I_1","Y","A","Case","ShockType"
"11",0.0132224320124986,0.0128073895640075,0.013692265546052,0.000833825445692089,0.00187353371073894,0,0.0145687923133777,0.0145687923133777,0.0188671410128594,0.0188671410128594,0.0145260909981118,0.00898105408857569,"sd_epsilon_A = 1.5","A"
"12",0.0130672842897771,0.012760067440555,0.0134150578208025,0.000617202474255298,0.00138680061642213,0,0.014729396630095,0.014729396630095,0.0172455309253319,0.0172455309253319,0.0140322603013078,0.00853200138414691,"sd_epsilon_A = 1.5","A"
"13",0.0128687175761038,0.0126551280597401,0.0131105037297081,0.000429103996820614,0.000964159594780445,0,0.014792048998811,0.014792048998811,0.0157736027753623,0.0157736027753623,0.0135396077326466,0.00810540131493956,"sd_epsilon_A = 1.5","A"
"14",0.0126340790202062,0.0125015192601489,0.0127841384194342,0.000266314207531218,0.000598385007993143,0,0.0147707420881828,0.0147707420881828,0.0144369338216752,0.0144369338216752,0.0130504526329395,0.00770013124919258,"sd_epsilon_A = 1.5","A"
"15",0.0123698248702979,0.0123071278483858,0.0124407987272018,0.000125959096768508,0.000283019204845573,0,0.014677849018758,0.014677849018758,0.0132225242644357,0.0132225242644357,0.0125667578297914,0.00731512468673296,"sd_epsilon_A = 1.5","A"
"16",0.0120816179725062,0.0120788947168696,0.0120847007338555,5.47105361933203e-06,1.22929855324278e-05,0,0.0145242973845121,0.0145242973845121,0.0121186551146607,0.0121186551146607,0.0120901717931359,0.00694936845239631,"sd_epsilon_A = 1.5","A"
"17",0.0117744150384427,0.0118229179280985,0.0117195091267284,-9.74429100583989e-05,-0.000218945796120448,0,0.0143197251624257,0.0143197251624257,0.0111147603497376,0.0111147603497376,0.0116220662221657,0.00660190002977649,"sd_epsilon_A = 1.5","A"
"18",0.0114525447351828,0.0115445450020062,0.0113483992180035,-0.000184829682342769,-0.000415296320713637,0,0.0140726203675545,0.0140726203675545,0.0102013119145724,0.0102013119145724,0.0111635695409875,0.00627180502828767,"sd_epsilon_A = 1.5","A"
"19",0.0111197775434639,0.0112484555169822,0.0109741123778684,-0.000258515651736608,-0.000580862325359727,0,0.0137904461219028,0.0137904461219028,0.00936971627336021,0.00936971627336021,0.0107155967312874,0.00595821477687329,"sd_epsilon_A = 1.5","A"
"20",0.0107793882333708,0.0109387350218742,0.0105990055641398,-0.000320129682869147,-0.000719303728099164,0,0.0134797526354531,0.0134797526354531,0.00861222134774167,0.00861222134774167,0.010278875886254,0.00566030403802962,"sd_epsilon_A = 1.5","A"
"21",0.0104342117200456,0.010618941154535,0.0102250955603056,-0.00037112373466501,-0.000833882955143961,0,0.0131462774450056,0.0131462774450056,0.00792183279466174,0.00792183279466173,0.00985397183045162,0.00537728883612814,"sd_epsilon_A = 1.5","A"
"22",0.0100866929840407,0.010292162771064,0.00985409847129475,-0.000412791361115095,-0.000927506510510871,0,0.0127950351192806,0.0127950351192806,0.00729223868292197,0.00729223868292197,0.00944130711481919,0.00510842439432174,"sd_epsilon_A = 1.5","A"
"23",0.00973893167093559,0.00996107280775953,0.00948746497002098,-0.000446284310411532,-0.00100276227284297,0,0.0124303975154685,0.0124303975154685,0.0067177417224126,0.0067177417224126,0.00904118066407911,0.00485300317460565,"sd_epsilon_A = 1.5","A"
"24",0.00939272192195882,0.00962797552401821,0.00912641173720884,-0.000472627416305736,-0.00106195295500416,0,0.0120561655616648,0.0120561655616648,0.00619319828540653,0.00619319828540653,0.0086537843252051,0.00461035301587537,"sd_epsilon_A = 1.5","A"
"25",0.00904958793087142,0.00929484870813549,0.00877194949161544,-0.000492731955864946,-0.00110712611780363,0,0.0116756334401288,0.0116756334401288,0.00571396353606526,0.00571396353606526,0.00827921753988756,0.0043798353650816,"sd_epsilon_A = 1.5","A"
"26",0.00871081567163125,0.00896338136841775,0.00842490796699283,-0.000507407630113557,-0.00114010108946142,0,0.0112916459569201,0.0112916459569201,0.00527584205331775,0.00527584205331774,0.00791750034085458,0.00416084359682752,"sd_epsilon_A = 1.5","A"
"27",0.00837748119578391,0.00863500737853231,0.00808595815551875,-0.000517373308149336,-0.00116249310670897,0,0.0109066498031636,0.0109066498031636,0.00487504339431198,0.00487504339431197,0.00756858485118649,0.00395280141698614,"sd_epsilon_A = 1.5","A"
"28",0.00805047585759299,0.00831093549797683,0.00775563210453953,-0.000523266661039564,-0.00117573496132111,0,0.0105227393410585,0.0105227393410585,0.00450814210141058,0.00450814210141058,0.00723236544716263,0.00375516134613684,"sd_epsilon_A = 1.5","A"
"29",0.00773052878815831,0.00799217614539652,0.00743434052393839,-0.000525652798965226,-0.00118109640703252,0,0.0101416974829453,0.0101416974829453,0.00417204170583937,0.00417204170583937,0.00690868772848545,0.00356740327883,"sd_epsilon_A = 1.5","A"
"30",0.00741822690675313,0.00767956526371773,0.0071223884349242,-0.000525032013545976,-0.00117970155587281,0,0.00976503217353881,0.00976503217353881,0.00386394232617053,0.00386394232617053,0.00659735642474432,0.0033890331148885,"sd_epsilon_A = 1.5","A"
"31",0.00711403272795904,0.0073737855812548,0.00681998906722451,-0.000521846716912763,-0.00117254446966293,0,0.00939400893314707,0.00939400893314707,0.00358131150034323,0.00358131150034323,0.00629814235353601,0.00321958145914407,"sd_epsilon_A = 1.5","A"
"32",0.00681830019654975,0.00707538554168301,0.00652727619028748,-0.000516487659780585,-0.00116050313148725,0,0.00902967987273936,0.00902967987273936,0.003321857926352,0.003321857926352,0.00601078853359373,0.00305860238618687,"sd_epsilon_A = 1.5","A"
"33",0.00653128875816354,0.00678479614769317,0.00624431504490206,-0.000509299502403963,-0.00114435196314902,0,0.008672909549544,0.008672909549544,0.00308350781948342,0.00308350781948342,0.00573501554545196,0.00290567226687752,"sd_epsilon_A = 1.5","A"
"34",0.00625317585233466,0.00650234593792998,0.00597111202441373,-0.000500585804777137,-0.00112477303771886,0,0.00832439799397676,0.00832439799397676,0.00286438362342338,0.00286438362342338,0.00547052622246199,0.00276038865353365,"sd_epsilon_A = 1.5","A"
"35",0.0059840679951766,0.00622827429417586,0.00570762323924389,-0.000490613495683278,-0.00110236612110218,0,0.0079847012046798,0.0079847012046798,0.00266278483902763,0.00266278483902762,0.005217009746262,0.00262236922085697,"sd_epsilon_A = 1.5","A"
"36",0.00572401060170343,0.00596274325541241,0.00545376208453496,-0.000479616874125234,-0.00107765766290813,0,0.00765424937789972,0.00765424937789972,0.00247717075834512,0.00247717075834512,0.00497414521299158,0.00249125075981412,"sd_epsilon_A = 1.5","A"
"37",0.00547299668223815,0.00570584799713918,0.00520940591828073,-0.000467801191214721,-0.00105110884464508,0,0.00733336310999849,0.00733336310999849,0.00230614491287929,0.00230614491287929,0.00474160472953272,0.00236668822182341,"sd_epsilon_A = 1.5","A"
"38",0.00523097453340993,0.00545762611794232,0.00497440194611556,-0.000455345855695177,-0.00102312278225342,0,0.00702226778725703,0.00702226778725703,0.00214844106430757,0.00214844106430757,0.00451905609277631,0.00224835381073224,"sd_epsilon_A = 1.5","A"
"39",0.00499785453172264,0.0052180658605942,0.00474857239889893,-0.000442407301869529,-0.000994050970091356,0,0.00672110635501204,0.00672110635501204,0.00200291058317392,0.00200291058317392,0.0043061650992788,0.00213593612019563,"sd_epsilon_A = 1.5","A"
"40",0.00477351512644097,0.00498711338175954,0.00453171908022442,-0.000429121554747428,-0.000964199044599085,0,0.0064299506383084,0.0064299506383084,0.0018685110766181,0.0018685110766181,0.00410259752762406,0.00202913931418585,"sd_epsilon_A = 1.5","A"
"1",-0.0182340466270683,-0.028169949468146,-0.00698647337802086,0.0199613525191016,0.0448514338687124,0,0.00701384308238164,0.00701384308238162,0.11689738470636,0.11689738470636,0.0129748791366881,0,"sd_epsilon_B = 0.5","B"
"2",-0.0137343570334675,-0.0225560049397211,-0.00374813508766892,0.0177228004813384,0.0398216009160782,0,0.0129675837147874,0.0129675837147874,0.106242853622478,0.106242853622478,0.0139746653909195,0,"sd_epsilon_B = 0.5","B"
"3",-0.00982255640362842,-0.0176481146644528,-0.00096392109276189,0.0157216439812655,0.0353251752187237,0,0.0179859798322551,0.0179859798322551,0.0966075190059154,0.0966075190059155,0.0147577228871702,0,"sd_epsilon_B = 0.5","B"
"4",-0.00643254456692282,-0.0133679534881148,0.00141842993442843,0.0139333228746188,0.0313069722552022,0,0.0221802940845927,0.0221802940845926,0.0878912173712137,0.0878912173712138,0.0153517528089302,0,"sd_epsilon_B = 0.5","B"
"5",-0.00350523893610203,-0.00964546398921741,0.00344557692383451,0.0123357885827579,0.02771745077495,0,0.0256497026441657,0.0256497026441657,0.0800037700774767,0.0800037700774767,0.0157813655075146,0,"sd_epsilon_B = 0.5","B"
"6",-0.000987848122318792,-0.00641800296544539,0.0051591588813358,0.010909248689759,0.02451213893003,0,0.0284825593289723,0.0284825593289723,0.0728639807242762,0.0728639807242762,0.0160684075728998,0,"sd_epsilon_B = 0.5","B"
"7",0.00116678015032718,-0.00362957511210799,0.00659631765744338,0.00963593744067569,0.0216511186045581,0,0.030757529784631,0.0307575297846309,0.0663987335899496,0.0663987335899496,0.0162322551006688,0,"sd_epsilon_B = 0.5","B"
"8",0.0030007443871847,-0.00123014503042462,0.00779016708931118,0.00849990951777986,0.0190985620477406,0,0.0325446089721946,0.0325446089721946,0.0605421829106917,0.0605421829106917,0.0162900766102638,0,"sd_epsilon_B = 0.5","B"
"9",0.00455161471248459,0.000824980398008296,0.00877021397768628,0.00748685473708863,0.0168223155129861,0,0.0339060338636487,0.0339060338636487,0.0552350238297631,0.0552350238297631,0.0162570687184636,0,"sd_epsilon_B = 0.5","B"
"10",0.00585290440715737,0.00257570642669511,0.00956273580612076,0.00658393154611355,0.0147935251417385,0,0.0348971020381998,0.0348971020381997,0.0504238367728334,0.0504238367728334,0.016146667356345,0,"sd_epsilon_B = 0.5","B"
"11",0.00693449307739289,0.00405764808003793,0.0101911196116351,0.00577961741825342,0.0129863008126081,0,0.0355669057862167,0.0355669057862167,0.0460604978384825,0.0460604978384826,0.0159707370343386,0,"sd_epsilon_B = 0.5","B"
"12",0.00782300638001155,0.00530257678757993,0.0106761659683622,0.00506357443203723,0.0113774141095479,0,0.0359589903515445,0.0359589903515445,0.0421016485416806,0.0421016485416806,0.015739740405117,0,"sd_epsilon_B = 0.5","B"
"13",0.00854215673078308,0.00633882120863791,0.0110363616434056,0.00442652849670125,0.00994602695216438,0,0.0361119440657217,0.0361119440657216,0.038508218921164,0.038508218921164,0.0154628901450289,0,"sd_epsilon_B = 0.5","B"
"14",0.0091130489725455,0.00719162691246065,0.0112881241226157,0.00386016084132933,0.00867344778119375,0,0.0360599273393791,0.036059927339379,0.0352449986266789,0.035244998626679,0.0151482849690168,0,"sd_epsilon_B = 0.5","B"
"15",0.00955445457621534,0.00788347910560938,0.0114460208791084,0.00335701052477092,0.00754291250671404,0,0.0358331467677738,0.0358331467677738,0.032280251145959,0.032280251145959,0.0148030314090533,0,"sd_epsilon_B = 0.5","B"
"16",0.00988305758493416,0.00843439217278247,0.011522965965396,0.00291038684937169,0.00653938770936778,0,0.0354582799709202,0.0354582799709202,0.0295853668202139,0.029585366820214,0.0144333528200027,0,"sd_epsilon_B = 0.5","B"
"17",0.0101136751855218,0.00886216941494147,0.0115303962476493,0.00251429067464032,0.00564939383897196,0,0.0349588562168493,0.0349588562168493,0.0271345507364052,0.0271345507364052,0.0140446869275503,0,"sd_epsilon_B = 0.5","B"
"18",0.0102594554983819,0.00918263602497633,0.0114784293648591,0.00216334372861935,0.00486084638327797,0,0.0343555973626177,0.0343555973626177,0.0249045419796564,0.0249045419796564,0.0136417730987345,0,"sd_epsilon_B = 0.5","B"
"19",0.0103320549136841,0.00940984803235182,0.0113760052838183,0.00185272510608633,0.00416291318491803,0,0.0336667231859178,0.0336667231859178,0.0228743610842871,0.0228743610842871,0.0132287303951301,0,"sd_epsilon_B = 0.5","B"
"20",0.0103417970650196,0.00955627967067869,0.011231013130491,0.00157811422482454,0.00354588626907566,0,0.0329082247652355,0.0329082247652354,0.0210250828412118,0.0210250828412118,0.0128091273604886,0,"sd_epsilon_B = 0.5","B"
"21",0.0102978153190951,0.00963299137278365,0.0110504048072838,0.00133563958500495,0.0030010667102457,0,0.0320941091937069,0.0320941091937069,0.0193396319064264,0.0193396319064264,0.0123860443973907,0,"sd_epsilon_B = 0.5","B"
"22",0.0102081804689581,0.00964978037376312,0.0108402967520416,0.00112183274305475,0.00252066121549488,0,0.0312366185768819,0.0312366185768819,0.0178025989132906,0.0178025989132906,0.0119621295001119,0,"sd_epsilon_B = 0.5","B"
"23",0.0100800151465533,0.00961531570113796,0.0106060610564924,0.000933586971007235,0.00209768923559399,0,0.0303464259636625,0.0303464259636625,0.0164000750232259,0.0164000750232259,0.0115396480324159,0,"sd_epsilon_B = 0.5","B"
"24",0.00991959631613701,0.00953725915027764,0.0103524070377815,0.000768120125913313,0.00172589953579483,0,0.0294328105893184,0.0294328105893183,0.015119503057927,0.015119503057927,0.0111205271685016,0,"sd_epsilon_B = 0.5","B"
"25",0.00973244707145009,0.0094223736806666,0.0100834542452521,0.000622941302056387,0.00139969526623921,0,0.0285038145665752,0.0285038145665752,0.0139495435435992,0.0139495435435992,0.0107063955519974,0,"sd_epsilon_B = 0.5","B"
"26",0.00952341883499441,0.00927662052248186,0.00980279778445937,0.000495820881998746,0.00111406666924861,0,0.0275663829425532,0.0275663829425532,0.0128799541662086,0.0128799541662086,0.0102986186710227,0,"sd_epsilon_B = 0.5","B"
"27",0.00929676494584226,0.00910524615167094,0.00951356675041562,0.00038476364139238,0.000864530648158683,0,0.0266264888432915,0.0266264888432915,0.0119014812881918,0.0119014812881918,0.00989833039624332,0,"sd_epsilon_B = 0.5","B"
"28",0.00905620652185339,0.00891286017375967,0.00921847648120745,0.000287984597453458,0.000647076500928763,0,0.0256892452514874,0.0256892452514874,0.0110057623132234,0.0110057623132234,0.00950646108296341,0,"sd_epsilon_B = 0.5","B"
"29",0.00880499139182958,0.00870350505063192,0.00891987527049225,0.000203887322426025,0.000458117192369172,0,0.0247590048048808,0.0247590048048808,0.0101852378080443,0.0101852378080443,0.00912376259708562,0,"sd_epsilon_B = 0.5","B"
"30",0.00854594681196691,0.00848071850929441,0.0086197861121246,0.000131044471605357,0.00029444560229262,0,0.0238394488606111,0.0238394488606111,0.00943307240038656,0.00943307240038656,0.00875083058776079,0,"sd_epsilon_B = 0.5","B"
"31",0.00828152660804102,0.00824758938607955,0.00831994399154267,6.81803008763252e-05,0.000153195243933933,0,0.022933666943232,0.0229336669432319,0.00874308357095901,0.00874308357095901,0.00838812429631289,0,"sd_epsilon_B = 0.5","B"
"32",0.00801385331924572,0.00800680758286792,0.00802182918588515,1.4154971536928e-05,3.18049982450161e-05,0,0.0220442275794212,0.0220442275794212,0.00810967754638623,0.00810967754638623,0.00803598416117933,0,"sd_epsilon_B = 0.5","B"
"33",0.00774475586074837,0.00776070874284895,0.00772669698750559,-3.20495393184618e-05,-7.20125442561944e-05,0,0.0211732414194527,0.0211732414194527,0.00752779157994648,0.00752779157994648,0.00769464745180872,0,"sd_epsilon_B = 0.5","B"
"34",0.00747580316915206,0.00751131419129214,0.00743560422306155,-7.13420861534095e-05,-0.00016029950099781,0,0.0203224174530155,0.0203224174530155,0.00699284197883291,0.00699284197883291,0.00736426214039556,0,"sd_epsilon_B = 0.5","B"
"35",0.00720833424755759,0.0072603666310606,0.00714943290219086,-0.000104533706816871,-0.000234878203929115,0,0.0194931130439115,0.0194931130439115,0.006500677301282,0.006500677301282,0.00704489919872921,0,"sd_epsilon_B = 0.5","B"
"36",0.00694348498425304,0.00700936203252434,0.0068689112955089,-0.000132347810694844,-0.000297374091416794,0,0.0186863784335774,0.0186863784335774,0.0060475362050109,0.0060475362050109,0.00673656348803941,0,"sd_epsilon_B = 0.5","B"
"37",0.00668221208073429,0.00675957811254825,0.00659463271087389,-0.000155429321660626,-0.000349236251663927,0,0.017902996296401,0.017902996296401,0.00563000948063679,0.00563000948063679,0.00643920339231142,0,"sd_epsilon_B = 0.5","B"
"38",0.00642531439033683,0.0065120997568225,0.00632707220921792,-0.000174352882276153,-0.00039175585684132,0,0.0171435168696596,0.0171435168696596,0.00524500585071177,0.00524500585071177,0.00615271932991565,0,"sd_epsilon_B = 0.5","B"
"39",0.00617345193784106,0.00626784170350744,0.00606660147641105,-0.00018963021489319,-0.000426082702845681,0,0.0164082891269136,0.0164082891269136,0.00488972115722687,0.00488972115722687,0.00587697126437056,0,"sd_epsilon_B = 0.5","B"
"40",0.00592716286264466,0.00602756877356347,0.0058135020453279,-0.000201716725593697,-0.000453240047782824,0,0.0156974884152028,0.0156974884152027,0.00456161059839932,0.00456161059839931,0.00561178532246902,0,"sd_epsilon_B = 0.5","B"
"1",-0.021880855952482,-0.0338039393617752,-0.00838376805362503,0.023953623022922,0.0538217206424549,0,0.00841661169885796,0.00841661169885795,0.140276861647632,0.140276861647632,0.0155698549640257,0,"sd_epsilon_B = 0.6","B"
"2",-0.016481228440161,-0.0270672059276653,-0.0044977621052027,0.0212673605776061,0.0477859210992938,0,0.0155611004577449,0.0155611004577449,0.127491424346974,0.127491424346974,0.0167695984691034,0,"sd_epsilon_B = 0.6","B"
"3",-0.0117870676843541,-0.0211777375973433,-0.00115670531131427,0.0188659727775186,0.0423902102624685,0,0.0215831757987062,0.0215831757987061,0.115929022807099,0.115929022807099,0.0177092674646043,0,"sd_epsilon_B = 0.6","B"
"4",-0.00771905348030738,-0.0160415441857378,0.00170211592131411,0.0167199874495426,0.0375683667062426,0,0.0266163529015112,0.0266163529015112,0.105469460845456,0.105469460845457,0.0184221033707163,0,"sd_epsilon_B = 0.6","B"
"5",-0.00420628672332244,-0.0115745567870609,0.00413469230860142,0.0148029462993094,0.03326094092994,0,0.0307796431729988,0.0307796431729988,0.096004524092972,0.0960045240929721,0.0189376386090176,0,"sd_epsilon_B = 0.6","B"
"6",-0.00118541774678256,-0.00770160355853447,0.00619099065760296,0.0130910984277108,0.029414566716036,0,0.0341790711947668,0.0341790711947668,0.0874367768691314,0.0874367768691315,0.0192820890874798,0,"sd_epsilon_B = 0.6","B"
"7",0.00140013618039261,-0.00435549013452959,0.00791558118893205,0.0115631249288108,0.0259813423254697,0,0.0369090357415571,0.0369090357415571,0.0796784803079396,0.0796784803079396,0.0194787061208026,0,"sd_epsilon_B = 0.6","B"
"8",0.00360089326462164,-0.00147617403650955,0.00934820050717342,0.0101998914213358,0.0229182744572887,0,0.0390535307666335,0.0390535307666335,0.07265061949283,0.07265061949283,0.0195480919323166,0,"sd_epsilon_B = 0.6","B"
"9",0.0054619376549815,0.000989976477609958,0.0105242567732235,0.00898422568450635,0.0201867786155833,0,0.0406872406363784,0.0406872406363784,0.0662820285957157,0.0662820285957157,0.0195084824621563,0,"sd_epsilon_B = 0.6","B"
"10",0.00702348528858884,0.00309084771203413,0.0114752829673449,0.00790071785533626,0.0177522301700863,0,0.0418765224458397,0.0418765224458397,0.0605086041274001,0.0605086041274001,0.0193760008276139,0,"sd_epsilon_B = 0.6","B"
"11",0.00832139169287148,0.00486917769604552,0.0122293435339621,0.0069355409019041,0.0155835609751297,0,0.04268028694346,0.04268028694346,0.0552725974061791,0.0552725974061791,0.0191648844412063,0,"sd_epsilon_B = 0.6","B"
"12",0.00938760765601386,0.00636309214509592,0.0128113991620347,0.00607628931844467,0.0136528969314575,0,0.0431507884218534,0.0431507884218534,0.0505219782500168,0.0505219782500168,0.0188876884861404,0,"sd_epsilon_B = 0.6","B"
"13",0.0102505880769397,0.0076065854503655,0.0132436339720867,0.00531183419604149,0.0119352323425973,0,0.043334332878866,0.043334332878866,0.0462098627053968,0.0462098627053968,0.0185554681740346,0,"sd_epsilon_B = 0.6","B"
"14",0.0109356587670546,0.00862995229495279,0.0135457489471389,0.00463219300959519,0.0104081373374325,0,0.0432719128072549,0.0432719128072549,0.0422939983520147,0.0422939983520147,0.0181779419628201,0,"sd_epsilon_B = 0.6","B"
"15",0.0114653454914584,0.00946017492673126,0.0137352250549301,0.0040284126297251,0.00905149500805685,0,0.0429997761213286,0.0429997761213286,0.0387363013751508,0.0387363013751509,0.0177636376908639,0,"sd_epsilon_B = 0.6","B"
"16",0.011859669101921,0.010121270607339,0.0138275591584752,0.00349246421924602,0.00784726525124132,0,0.0425499359651043,0.0425499359651043,0.0355024401842567,0.0355024401842567,0.0173200233840032,0,"sd_epsilon_B = 0.6","B"
"17",0.0121364102226261,0.0106346032979298,0.0138364754971792,0.00301714880956838,0.00677927260676634,0,0.0419506274602192,0.0419506274602192,0.0325614608836862,0.0325614608836863,0.0168536243130604,0,"sd_epsilon_B = 0.6","B"
"18",0.0123113465980583,0.0110191632299716,0.0137741152378309,0.00259601247434321,0.00583301565993356,0,0.0412267168351413,0.0412267168351412,0.0298854503755876,0.0298854503755876,0.0163701277184814,0,"sd_epsilon_B = 0.6","B"
"19",0.0123984658964209,0.0112918176388222,0.013651206340582,0.00222327012730359,0.00499549582190163,0,0.0404000678231014,0.0404000678231014,0.0274492333011445,0.0274492333011445,0.0158744764741562,0,"sd_epsilon_B = 0.6","B"
"20",0.0124101564780235,0.0114675356048144,0.0134772157565893,0.00189373706978945,0.00425506352289079,0,0.0394898697182826,0.0394898697182825,0.0252300994094542,0.0252300994094542,0.0153709528325863,0,"sd_epsilon_B = 0.6","B"
"21",0.0123573783829142,0.0115595896473404,0.0132604857687406,0.00160276750200594,0.00360128005229485,0,0.0385129310324483,0.0385129310324483,0.0232075582877117,0.0232075582877117,0.0148632532768689,0,"sd_epsilon_B = 0.6","B"
"22",0.0122498165627497,0.0115797364485158,0.0130083561024499,0.0013461992916657,0.00302479345859384,0,0.0374839422922583,0.0374839422922583,0.0213631186959488,0.0213631186959488,0.0143545554001343,0,"sd_epsilon_B = 0.6","B"
"23",0.012096018175864,0.0115383788413656,0.0127272732677908,0.00112030436520868,0.00251722708271278,0,0.036415711156395,0.036415711156395,0.019680090027871,0.019680090027871,0.0138475776388991,0,"sd_epsilon_B = 0.6","B"
"24",0.0119035155793644,0.0114447109803332,0.0124228884453378,0.000921744151095975,0.0020710794429538,0,0.035319372707182,0.035319372707182,0.0181434036695124,0.0181434036695124,0.013344632602202,0,"sd_epsilon_B = 0.6","B"
"25",0.0116789364857401,0.0113068484167999,0.0121001450943025,0.000747529562467665,0.00167963431948706,0,0.0342045774798902,0.0342045774798902,0.016739452252319,0.016739452252319,0.0128476746623969,0,"sd_epsilon_B = 0.6","B"
"26",0.0114281026019933,0.0111319446269782,0.0117633573413513,0.000594985058398493,0.00133688000309833,0,0.0330796595310638,0.0330796595310638,0.0154559449994503,0.0154559449994503,0.0123583424052273,0,"sd_epsilon_B = 0.6","B"
"27",0.0111561179350107,0.0109262953820051,0.0114162801004987,0.000461716369670853,0.00103743677779041,0,0.0319517866119498,0.0319517866119498,0.0142817775458301,0.0142817775458301,0.011877996475492,0,"sd_epsilon_B = 0.6","B"
"28",0.0108674478262241,0.0106954322085116,0.0110621717774489,0.000345581516944148,0.00077649180111451,0,0.0308270943017849,0.0308270943017848,0.0132069147758681,0.0132069147758681,0.0114077532995561,0,"sd_epsilon_B = 0.6","B"
"29",0.0105659896701955,0.0104442060607583,0.0107038503245907,0.000244664786911231,0.000549740630843004,0,0.0297108057658569,0.0297108057658569,0.0122222853696532,0.0122222853696532,0.0109485151165027,0,"sd_epsilon_B = 0.6","B"
"30",0.0102551361743603,0.0101768622111533,0.0103437433345495,0.000157253365926428,0.000353334722751145,0,0.0286073386327333,0.0286073386327333,0.0113196868804639,0.0113196868804639,0.010500996705313,0,"sd_epsilon_B = 0.6","B"
"31",0.00993783192964923,0.00989710726329547,0.00998393278985121,8.18163610515897e-05,0.00018383429272072,0,0.0275204003318784,0.0275204003318783,0.0104917002851508,0.0104917002851508,0.0100657491555755,0,"sd_epsilon_B = 0.6","B"
"32",0.00961662398309487,0.00960816909944151,0.00962619502306218,1.6985965844313e-05,3.81659978940176e-05,0,0.0264530730953054,0.0264530730953054,0.00973161305566348,0.00973161305566348,0.0096431809934152,0,"sd_epsilon_B = 0.6","B"
"33",0.00929370703289805,0.00931285049141874,0.00927203638500671,-3.84594471821544e-05,-8.64150531074336e-05,0,0.0254078897033432,0.0254078897033432,0.00903334989593579,0.00903334989593578,0.00923357694217046,0,"sd_epsilon_B = 0.6","B"
"34",0.00897096380298248,0.00901357702955057,0.00892272506767386,-8.56105033840906e-05,-0.000192359401197373,0,0.0243869009436186,0.0243869009436186,0.0083914103745995,0.00839141037459951,0.00883711456847468,0,"sd_epsilon_B = 0.6","B"
"35",0.00865000109706911,0.00871243995727272,0.00857931948262904,-0.000125440448180242,-0.000281853844714934,0,0.0233917356526938,0.0233917356526938,0.00780081276153841,0.00780081276153841,0.00845387903847506,0,"sd_epsilon_B = 0.6","B"
"36",0.00833218198110365,0.00841123443902922,0.00824269355461068,-0.000158817372833814,-0.000356848909700155,0,0.0224236541202929,0.0224236541202929,0.00725704344601308,0.00725704344601308,0.0080838761856473,0,"sd_epsilon_B = 0.6","B"
"37",0.00801865449688115,0.00811149373505791,0.00791355925304867,-0.000186515185992751,-0.000419083501996708,0,0.0214835955556812,0.0214835955556812,0.00675601137676416,0.00675601137676416,0.00772704407077371,0,"sd_epsilon_B = 0.6","B"
"38",0.0077103772684042,0.00781451970818701,0.00759248665106151,-0.000209223458731382,-0.000470107028209584,0,0.0205722202435915,0.0205722202435915,0.00629400702085413,0.00629400702085413,0.00738326319589878,0,"sd_epsilon_B = 0.6","B"
"39",0.00740814232540928,0.00752141004420893,0.00727992177169326,-0.000227556257871828,-0.000511299243414818,0,0.0196899469522964,0.0196899469522963,0.00586766538867225,0.00586766538867226,0.00705236551724468,0,"sd_epsilon_B = 0.6","B"
"40",0.00711259543517359,0.00723308252827617,0.00697620245439349,-0.000242060070712437,-0.000543888057339389,0,0.0188369860982433,0.0188369860982433,0.00547393271807918,0.00547393271807919,0.00673414238696283,0,"sd_epsilon_B = 0.6","B"
"1",-0.0255276652778956,-0.0394379292554044,-0.0097810627292292,0.0279458935267423,0.0627920074161974,0,0.00981938031533429,0.00981938031533427,0.163656338588904,0.163656338588904,0.0181648307913634,0,"sd_epsilon_B = 0.7","B"
"2",-0.0192280998468545,-0.0315784069156095,-0.00524738912273648,0.0248119206738738,0.0557502412825095,0,0.0181546172007024,0.0181546172007024,0.148739995071469,0.148739995071469,0.0195645315472873,0,"sd_epsilon_B = 0.7","B"
"3",-0.0137515789650798,-0.0247073605302339,-0.00134948952986665,0.0220103015737717,0.0494552453062132,0,0.0251803717651572,0.0251803717651572,0.135250526608282,0.135250526608282,0.0206608120420383,0,"sd_epsilon_B = 0.7","B"
"4",-0.00900556239369194,-0.0187151348833608,0.0019858019081998,0.0195066520244664,0.043829761157283,0,0.0310524117184297,0.0310524117184297,0.123047704319699,0.123047704319699,0.0214924539325023,0,"sd_epsilon_B = 0.7","B"
"5",-0.00490733451054285,-0.0135036495849044,0.00482380769336832,0.017270104015861,0.03880443108493,0,0.035909583701832,0.035909583701832,0.112005278108467,0.112005278108467,0.0220939117105205,0,"sd_epsilon_B = 0.7","B"
"6",-0.00138298737124631,-0.00898520415162355,0.00722282243387012,0.0152729481656625,0.034316994502042,0,0.0398755830605612,0.0398755830605612,0.102009573013987,0.102009573013987,0.0224957706020597,0,"sd_epsilon_B = 0.7","B"
"7",0.00163349221045805,-0.00508140515695118,0.00923484472042073,0.013490312416946,0.0303115660463814,0,0.0430605416984833,0.0430605416984833,0.0929582270259294,0.0929582270259295,0.0227251571409363,0,"sd_epsilon_B = 0.7","B"
